# Ensemble
-1.519901 -1.253226
-1.932521 -1.552796
-1.198570 -2.409126
-1.086101 -1.548092
-1.111550 -2.036940
-1.294529 -1.174922
-1.957548 -2.704052
-1.895925 -1.185465
-2.029245 -1.631350
-1.463732 -1.084543
-1.470879 -1.873718
-1.657095 -2.000110
-2.057540 -2.594679
-1.367663 -1.741271
-1.594755 -2.671264
-1.043884 -2.564717
-1.099373 -2.654316
-1.465049 -2.756792
-1.349982 -1.909073
-2.186719 -2.156551
-2.097383 -1.783484


# Hull
-1.099373 -2.654316
-1.465049 -2.756792
-1.957548 -2.704052
-2.057540 -2.594679
-2.186719 -2.156551
-2.097383 -1.783484
-1.895925 -1.185465
-1.463732 -1.084543
-1.294529 -1.174922
-1.086101 -1.548092
-1.043884 -2.564717
-1.099373 -2.654316
-1.099373 -2.654316
